CustomerID,Churn,CityTier,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,CouponUsed,OrderCount,Tenure_zscore,HourSpendOnApp_zscore,WarehouseToHome_zscore,DaySinceLastOrder_zscore,OrderAmountHikeFromlastYear_zscore,CashbackAmount_zscore,Computer,Mobile Phone,CC,COD,Cash on Delivery,Credit Card,Debit Card,E wallet,Male,Fashion,Grocery,Laptop & Accessory,Mobile,Mobile Phone,Divorced,Married
53377,0,1,4,5,4,1,2.0,3.0,0.5759459752032539,0.10809041272616081,-0.3164367059411979,3.787059476566561,-0.47593849656752835,-0.10188533696334201,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
53378,0,1,4,3,6,0,3.0,4.0,-0.02257939465875997,1.5233905413638145,-0.7961445919535668,1.5356291985372543,1.75380692547825,-0.5494220627543762,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
53379,1,3,5,4,3,1,1.0,2.0,-1.0999250604103847,0.10809041272616081,1.4824678666051856,-0.9972298642457156,-0.47593849656752835,-0.6303119886693768,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
53380,1,1,4,5,3,0,2.0,2.0,-1.0999250604103847,0.10809041272616081,-0.5562906489473823,-0.9972298642457156,1.1963705699668055,-0.45715063972570724,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
53381,0,1,4,2,2,1,1.0,9.0,-0.6211047645207738,0.10809041272616081,0.4031251230773555,0.409914059522601,-1.033374852078973,0.12858997958844398,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
53382,0,1,4,4,10,1,1.0,2.0,0.4562409012308511,0.10809041272616081,0.043344208568078815,-0.9972298642457156,-0.19722031881180604,-0.32626342291852023,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
53383,0,1,4,5,3,0,7.0,7.0,-0.501399690548371,1.5233905413638145,-0.6762176204504745,-0.1529435099847256,-0.7546566743232507,0.3054096668900784,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
53384,1,3,5,2,3,1,4.0,4.0,-1.0999250604103847,0.10809041272616081,-0.6762176204504745,-0.03342565947228051,-1.033374852078973,1.0370773384830496,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
53385,0,1,5,2,2,0,1.0,2.0,-0.38169461657596826,0.10809041272616081,-1.0359985349597511,0.1284852747689377,-0.19722031881180604,0.3509356553447524,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
53386,1,3,5,3,7,0,2.0,12.0,-1.0999250604103847,0.10809041272616081,-1.0359985349597511,-0.03806749238676617,-1.033374852078973,1.0947977881309396,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
53387,0,1,4,4,3,0,2.0,2.0,1.054766271092865,0.10809041272616081,-0.5562906489473823,1.254200413783591,-0.7546566743232507,-0.15757337641236277,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
53388,0,3,4,2,3,0,1.0,2.0,-0.8605149124655793,0.10809041272616081,1.3625408951020932,-0.4343722947383889,0.08149785894391623,-0.6229953119534473,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
53389,0,3,4,3,3,0,2.0,2.0,-0.14228446863116273,0.10809041272616081,1.1226869520959089,-0.9972298642457156,0.36021603669963853,-0.12627425934977474,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
53390,0,1,4,2,4,0,8.0,8.0,1.8927017888996842,1.5233905413638145,-1.0359985349597511,1.254200413783591,0.032224466804958295,2.4138320071971573,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
53391,1,1,4,3,6,0,2.0,2.0,1.2941764190376703,0.10809041272616081,-0.7961445919535668,-0.9972298642457156,2.589961458745417,-0.5575517035498538,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
53392,0,3,4,3,8,0,8.0,16.0,2.0124068628720866,0.10809041272616081,-0.7961445919535668,-0.4343722947383889,-0.47593849656752835,1.9571494355112105,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
53393,0,3,4,3,7,0,5.0,8.0,-0.7408098384931765,1.5233905413638145,-0.07658276293501341,0.9727716290299276,-1.033374852078973,0.4149565766091369,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
53394,0,3,4,2,3,1,1.0,2.0,0.21683075328604556,0.10809041272616081,0.16327118007117103,-0.1529435099847256,-0.47593849656752835,0.0901774268298127,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
53395,0,3,4,2,8,0,1.0,2.0,-0.14228446863116273,1.5233905413638145,-0.6762176204504745,1.254200413783591,-0.47593849656752835,0.5285683067259345,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
53396,0,3,2,3,2,0,2.0,2.0,0.33653582725844833,0.10809041272616081,-0.7961445919535668,0.9727716290299276,0.9176523922110831,0.5401530448594902,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
53397,1,3,2,4,6,1,2.0,3.0,-0.7408098384931765,1.5233905413638145,1.842248781114462,-0.9972298642457156,0.36021603669963853,1.6201758245386702,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
53398,0,1,2,3,3,1,1.0,3.0,1.2941764190376703,1.5233905413638145,0.8828330090897244,0.9727716290299276,1.1963705699668055,-0.031563944082462415,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
53399,0,3,4,2,6,0,2.0,2.0,-0.02257939465875997,0.10809041272616081,-0.07658276293501341,0.9727716290299276,-0.47593849656752835,-0.02912505184381909,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
53400,1,1,5,5,2,1,2.0,2.0,-1.0999250604103847,0.10809041272616081,0.043344208568078815,-0.4343722947383889,2.032525103233972,-0.5896637846919894,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
53401,0,3,4,3,3,0,6.0,7.0,-0.38169461657596826,0.10809041272616081,1.0027599805928167,-0.9972298642457156,-0.05907154460161865,2.48395015905815,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
53402,1,1,5,5,8,1,2.0,2.0,-1.0999250604103847,1.5233905413638145,0.16327118007117103,-0.9972298642457156,1.4750887477225276,-0.5727947800413741,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53403,0,1,4,2,5,0,2.0,2.0,-0.38169461657596826,0.10809041272616081,0.5230520945804477,-0.4343722947383889,0.9176523922110831,-0.3597981911998643,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53404,0,1,4,2,5,0,1.0,2.0,1.054766271092865,1.5233905413638145,-1.0359985349597511,-0.4343722947383889,-0.19722031881180604,-0.6000290767062236,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
53405,0,1,4,2,11,0,1.0,2.0,1.6532916409548788,1.5233905413638145,-1.0359985349597511,-0.1529435099847256,0.032224466804958295,2.4748043131632382,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
53406,0,1,2,4,3,1,1.0,2.0,-0.38169461657596826,0.10809041272616081,-1.0359985349597511,-0.4343722947383889,-0.47593849656752835,0.054000525289937984,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53407,0,1,4,3,4,0,2.0,2.0,0.5759459752032539,1.5233905413638145,0.043344208568078815,2.0984867680445807,-0.05907154460161865,2.8853511733348496,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
53408,0,1,4,4,11,0,3.0,3.0,-1.0999250604103847,0.10809041272616081,0.8828330090897244,-0.4343722947383889,-0.19722031881180604,-0.49007568494739046,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
53409,0,1,4,5,3,1,2.0,2.0,1.054766271092865,0.10809041272616081,1.72232180961137,1.254200413783591,0.08149785894391623,-0.32301156660032876,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
53410,0,3,4,2,3,1,2.0,2.0,1.2941764190376703,0.10809041272616081,-0.5562906489473823,0.9727716290299276,0.6389342144553608,-0.2152938260602528,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
53411,1,1,4,3,6,1,1.0,2.0,-1.0999250604103847,0.10809041272616081,1.6023948381082778,-0.7158010794920522,-1.033374852078973,-0.6280763374506207,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
53412,0,1,4,3,5,1,1.0,2.0,1.6532916409548788,1.5233905413638145,1.842248781114462,0.409914059522601,0.9176523922110831,1.778500579030594,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
53413,0,1,4,3,2,0,1.0,2.0,0.21683075328604556,1.5233905413638145,0.16327118007117103,-0.4343722947383889,0.6389342144553608,-0.5158872944730316,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
53414,0,1,4,3,8,0,1.0,2.0,1.1744713450652677,1.5233905413638145,-0.19650973443810563,0.9727716290299276,-0.47593849656752835,1.1427626688242563,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
53415,0,1,5,3,3,0,3.0,4.0,-1.0999250604103847,0.10809041272616081,1.0027599805928167,-0.4343722947383889,0.08149785894391623,-0.17180024780444808,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
53416,1,1,5,4,3,1,2.0,2.0,-1.0999250604103847,0.10809041272616081,0.6429790660835399,-0.4343722947383889,2.589961458745417,-0.30065505441276585,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
53417,0,1,4,5,3,0,2.0,2.0,-0.6211047645207738,1.5233905413638145,-1.0359985349597511,-0.1529435099847256,-0.7546566743232507,-0.21834244135855696,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
53418,0,1,4,2,3,0,2.0,2.0,-1.0999250604103847,1.5233905413638145,-0.4363636774442901,-0.9972298642457156,0.08149785894391623,-0.8477798799483991,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
53419,0,1,4,3,10,0,2.0,3.0,2.1321119368444896,0.10809041272616081,1.0027599805928167,1.254200413783591,-1.033374852078973,1.121219120716241,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
53420,0,1,4,3,3,1,3.0,11.0,-0.14228446863116273,0.10809041272616081,1.9621757526175545,-0.03806749238676617,-1.033374852078973,1.0498815227359264,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
53421,0,1,2,5,2,1,1.0,2.0,-0.7408098384931765,1.5233905413638145,-0.07658276293501341,0.9727716290299276,-0.7546566743232507,1.2588132911796972,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
53422,1,1,5,5,3,1,1.0,2.0,-1.0999250604103847,1.5233905413638145,0.28319815157426326,-0.9972298642457156,0.08149785894391623,-0.5329595401435343,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
53423,1,1,4,4,2,0,1.0,2.0,-1.0999250604103847,0.10809041272616081,-0.4363636774442901,-0.4343722947383889,0.6389342144553608,-0.569136441683409,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
53424,0,1,2,2,3,0,2.0,2.0,-1.0999250604103847,0.10809041272616081,-0.7961445919535668,-0.1529435099847256,-0.7546566743232507,0.05074866897174707,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
53425,0,1,6,5,3,0,2.0,2.0,-1.0999250604103847,1.5233905413638145,-0.07658276293501341,-0.7158010794920522,0.08149785894391623,-0.5632424521066881,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
53426,0,1,5,3,4,0,1.0,3.0,1.4138814930100732,1.5233905413638145,-0.3164367059411979,-0.4343722947383889,-0.47593849656752835,-0.19964426752895847,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
53427,0,1,5,3,9,0,2.0,3.0,1.4138814930100732,1.5233905413638145,-0.5562906489473823,1.254200413783591,-0.19722031881180604,1.174061785886845,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
53428,0,1,4,3,8,0,2.0,3.0,0.5759459752032539,0.10809041272616081,-0.19650973443810563,-0.7158010794920522,-0.19722031881180604,-0.04457136935522607,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
53429,0,1,5,2,3,0,1.0,2.0,0.33653582725844833,1.5233905413638145,-1.0359985349597511,1.254200413783591,0.36021603669963853,1.5283108835497747,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
53430,0,1,4,2,2,0,1.0,3.0,-1.0999250604103847,0.10809041272616081,-0.7961445919535668,-0.4343722947383889,0.9176523922110831,-0.20228640078748855,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
53431,0,1,4,2,3,0,2.0,2.0,-0.14228446863116273,0.10809041272616081,0.16327118007117103,-0.4343722947383889,1.4750887477225276,-0.2652911169524393,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
53432,0,3,4,3,8,0,1.0,2.0,0.6956510491756566,0.10809041272616081,-0.4363636774442901,-0.9972298642457156,-0.05907154460161865,2.6585341951410277,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
53433,0,1,4,2,6,0,2.0,2.0,1.6532916409548788,1.5233905413638145,0.043344208568078815,-0.9972298642457156,0.9176523922110831,-0.5776725645186601,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
53434,0,1,5,2,5,1,3.0,5.0,2.491227158761698,1.5233905413638145,-0.7961445919535668,-0.1529435099847256,-0.47593849656752835,1.7283000471185201,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
53435,1,1,6,4,7,0,2.0,2.0,-1.0999250604103847,1.5233905413638145,0.28319815157426326,-0.9972298642457156,0.08149785894391623,-0.09050383984967351,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
53436,0,1,4,4,5,1,7.0,7.0,2.2518170108168922,1.5233905413638145,1.1226869520959089,0.9727716290299276,-0.19722031881180604,0.23630772012851994,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
53437,0,1,6,3,3,0,2.0,6.0,0.5759459752032539,0.10809041272616081,-0.19650973443810563,1.8170579832909175,2.032525103233972,2.9979466983522127,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
53438,0,3,4,2,10,1,2.0,2.0,0.21683075328604556,0.10809041272616081,-0.6762176204504745,-0.9972298642457156,-0.7546566743232507,0.3330504455947021,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
53439,1,3,6,5,10,0,1.0,3.0,-1.0999250604103847,1.5233905413638145,2.4418836386299234,-0.4343722947383889,0.9176523922110831,-0.05148156403138198,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
53440,1,3,6,2,3,0,6.0,7.0,0.6956510491756566,0.10809041272616081,-0.7961445919535668,1.5356291985372543,0.08149785894391623,2.971931847806684,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
53441,0,3,2,2,5,1,2.0,3.0,0.9350611971204621,0.10809041272616081,2.3219566671268312,2.0984867680445807,0.9176523922110831,1.645784193044424,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
53442,0,3,4,3,2,0,2.0,2.0,1.6532916409548788,1.5233905413638145,-1.0359985349597511,2.661344337551908,-0.7546566743232507,0.22858456137281644,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
53443,1,1,2,5,3,0,16.0,16.0,-1.0999250604103847,0.10809041272616081,0.8828330090897244,2.942773122305571,0.36021603669963853,-0.5038960742997023,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53444,0,1,4,5,3,1,2.0,3.0,0.33653582725844833,0.10809041272616081,1.6023948381082778,1.254200413783591,-0.47593849656752835,1.1498761045202996,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
53445,0,3,5,2,2,0,3.0,3.0,-0.38169461657596826,0.10809041272616081,-0.07658276293501341,-0.4343722947383889,1.1963705699668055,-0.5853957232743642,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53446,0,3,4,2,5,0,2.0,2.0,1.054766271092865,0.10809041272616081,0.28319815157426326,-0.7158010794920522,0.032224466804958295,2.525817809154859,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
53447,0,1,4,3,11,0,6.0,8.0,-0.501399690548371,1.5233905413638145,2.4418836386299234,0.9727716290299276,-0.7546566743232507,-0.24334108680464991,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
53448,0,3,2,2,2,0,2.0,2.0,-0.2619895426035655,1.5233905413638145,-1.0359985349597511,-0.03342565947228051,-1.033374852078973,0.9151327265508877,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
53449,0,3,4,2,5,1,1.0,2.0,2.491227158761698,1.5233905413638145,-1.0359985349597511,0.1284852747689377,-0.19722031881180604,1.357994908884522,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
53450,0,2,4,4,3,0,1.0,2.0,1.054766271092865,0.10809041272616081,1.842248781114462,0.1284852747689377,0.36021603669963853,-0.6189304915557082,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
53451,0,3,5,4,4,0,1.0,7.0,2.0124068628720866,0.10809041272616081,-0.7961445919535668,2.3799155527982445,-0.7546566743232507,0.4680024827996276,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
53452,1,1,4,3,9,0,1.0,2.0,-1.0999250604103847,0.10809041272616081,0.7629060375866321,-0.9972298642457156,-0.19722031881180604,-0.07891910171611828,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
53453,1,1,4,5,8,1,2.0,2.0,-1.0999250604103847,0.10809041272616081,-0.7961445919535668,-0.4343722947383889,-0.19722031881180604,-0.6463680292404451,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
53454,0,3,4,3,3,1,1.0,2.0,-0.2619895426035655,0.10809041272616081,0.16327118007117103,-0.9972298642457156,1.1963705699668055,-0.6101911277005704,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
53455,0,3,4,4,3,0,2.0,2.0,-0.980219986437982,1.5233905413638145,0.16327118007117103,-0.9972298642457156,2.032525103233972,-0.8475766389285118,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
53456,0,1,4,3,5,0,3.0,3.0,0.21683075328604556,0.10809041272616081,-0.6762176204504745,-0.4343722947383889,0.36021603669963853,-0.4880432747485212,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
53457,0,1,4,3,4,1,8.0,8.0,1.6532916409548788,1.5233905413638145,-0.7961445919535668,0.9727716290299276,-0.05907154460161865,2.848361307715427,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
53458,0,1,4,4,5,0,2.0,2.0,0.0971256793136428,0.10809041272616081,-0.6762176204504745,-0.7158010794920522,0.08149785894391623,-0.22667532317392128,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53459,0,3,4,5,3,0,6.0,8.0,0.4562409012308511,1.5233905413638145,2.082102724120647,0.409914059522601,-0.19722031881180604,0.6450254111211494,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
53460,0,1,5,3,3,0,2.0,2.0,-1.0999250604103847,1.5233905413638145,-1.0359985349597511,-0.1529435099847256,-0.47593849656752835,-0.6534814649364877,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
53461,0,1,4,2,11,0,2.0,3.0,1.1744713450652677,0.10809041272616081,-1.0359985349597511,-0.4343722947383889,0.032224466804958295,2.9276253054713317,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
53462,0,3,5,3,8,0,7.0,9.0,2.1321119368444896,0.10809041272616081,-0.7961445919535668,-0.9972298642457156,-1.033374852078973,1.110447346662234,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
53463,0,1,4,3,4,0,1.0,2.0,2.3715220847892953,1.5233905413638145,0.043344208568078815,-0.1529435099847256,1.1963705699668055,-0.46345111134220235,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
53464,0,1,5,2,2,0,6.0,8.0,-0.02257939465875997,0.10809041272616081,0.4031251230773555,-0.03342565947228051,-1.033374852078973,0.7389227623089141,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
53465,0,1,5,5,9,0,4.0,7.0,2.2518170108168922,0.10809041272616081,-0.7961445919535668,-0.4343722947383889,0.014193753519949021,2.3441203373759376,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
53466,0,3,5,2,7,0,2.0,3.0,0.8153561231480594,1.5233905413638145,1.9621757526175545,-0.9972298642457156,-0.47593849656752835,1.6620434746353792,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
53467,1,3,4,2,3,1,1.0,2.0,-1.0999250604103847,0.10809041272616081,0.043344208568078815,-0.4343722947383889,-0.19722031881180604,-0.589257302652216,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
53468,1,1,5,5,3,0,2.0,2.0,-1.0999250604103847,0.10809041272616081,0.16327118007117103,-0.9972298642457156,-0.47593849656752835,-0.7735969076896672,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53469,0,1,5,5,10,1,2.0,2.0,1.1744713450652677,1.5233905413638145,-0.07658276293501341,0.9727716290299276,2.3112432809896943,-0.12342888507135731,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
53470,1,1,4,3,11,1,2.0,3.0,0.5759459752032539,0.10809041272616081,-0.5562906489473823,0.9727716290299276,-0.7546566743232507,-0.5612100419078182,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0
53471,1,1,5,5,3,0,1.0,2.0,-1.0999250604103847,1.5233905413638145,1.842248781114462,0.09682789002067041,-0.7546566743232507,0.7112819836042905,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
53472,0,1,5,5,3,0,1.0,2.0,-1.0999250604103847,0.10809041272616081,-1.0359985349597511,-0.1529435099847256,0.36021603669963853,-0.2575679581967352,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
53473,0,1,4,5,2,0,2.0,2.0,-0.7408098384931765,0.10809041272616081,1.3625408951020932,0.09682789002067041,0.08149785894391623,0.9622846431646569,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
53474,0,1,2,3,3,0,2.0,2.0,0.5759459752032539,0.10809041272616081,-0.19650973443810563,1.254200413783591,-0.47593849656752835,-0.37524450871127185,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
53475,0,1,5,3,2,0,1.0,2.0,0.21683075328604556,1.5233905413638145,1.0027599805928167,-0.03806749238676617,0.9176523922110831,0.7318093266128709,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
53476,0,1,4,2,6,0,5.0,12.0,0.4562409012308511,1.5233905413638145,1.3625408951020932,-0.03342565947228051,1.4750887477225276,1.0364676154233887,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
53477,0,1,6,3,3,0,2.0,2.0,-1.0999250604103847,0.10809041272616081,-0.07658276293501341,-0.4343722947383889,1.1963705699668055,-0.12220943895203565,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
53478,0,1,4,4,5,0,2.0,3.0,2.2518170108168922,1.5233905413638145,-0.7961445919535668,-0.4343722947383889,0.9176523922110831,1.169387242429445,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
53479,0,1,4,3,5,0,2.0,2.0,-0.980219986437982,0.10809041272616081,0.16327118007117103,0.9727716290299276,-0.47593849656752835,-0.3175240590633818,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53480,1,2,5,5,11,0,3.0,4.0,-0.2619895426035655,1.5233905413638145,-1.0359985349597511,0.09682789002067041,-0.19722031881180604,1.0689861786052985,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
53481,0,1,5,2,6,0,1.0,2.0,-0.38169461657596826,0.10809041272616081,-0.4363636774442901,-0.4343722947383889,0.08149785894391623,0.38548662872553136,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
53482,1,3,4,5,2,1,4.0,5.0,-1.0999250604103847,0.10809041272616081,-0.5562906489473823,0.09682789002067041,2.032525103233972,0.8860692607070557,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
53483,1,1,5,3,3,0,4.0,4.0,-1.0999250604103847,0.10809041272616081,2.4418836386299234,1.254200413783591,2.032525103233972,-0.14517567419925936,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
53484,0,1,4,3,3,0,3.0,3.0,-0.980219986437982,0.10809041272616081,0.7629060375866321,-0.4343722947383889,0.36021603669963853,-0.6128332609591005,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
53485,0,1,4,2,2,0,2.0,2.0,-0.2619895426035655,0.10809041272616081,-0.6762176204504745,0.1284852747689377,0.6389342144553608,0.5149511583935099,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
53486,0,3,5,2,4,1,1.0,2.0,0.0971256793136428,0.10809041272616081,0.16327118007117103,-0.9972298642457156,-0.19722031881180604,0.2991091952735834,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
53487,1,1,4,2,3,1,6.0,6.0,-1.0999250604103847,0.10809041272616081,-0.5562906489473823,0.6913428442762644,0.08149785894391623,-0.3112235874468868,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0
53488,1,1,4,3,3,0,2.0,2.0,-1.0999250604103847,0.10809041272616081,1.4824678666051856,-0.9972298642457156,1.4750887477225276,-0.578282287578321,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
53489,1,1,5,4,6,1,1.0,3.0,-1.0999250604103847,0.10809041272616081,1.9621757526175545,-0.4343722947383889,1.4750887477225276,-0.5912897128510852,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
53490,0,1,4,5,2,0,6.0,14.0,0.6956510491756566,0.10809041272616081,-0.7961445919535668,0.9727716290299276,0.014193753519949021,2.5288664244531627,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
53491,1,1,5,4,3,0,1.0,2.0,-1.0999250604103847,0.10809041272616081,-1.2758524779659357,-0.9972298642457156,0.08149785894391623,-0.533772504223082,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
53492,1,3,4,3,5,1,1.0,2.0,0.4562409012308511,0.10809041272616081,-1.0359985349597511,-0.9972298642457156,-0.19722031881180604,-0.1004626498241336,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
53493,0,3,4,4,2,0,2.0,2.0,-0.38169461657596826,-1.3072097159114928,-0.19650973443810563,-0.4343722947383889,0.6389342144553608,-0.18704332429596832,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
53494,0,1,5,2,5,0,2.0,2.0,-0.2619895426035655,0.10809041272616081,-0.6762176204504745,-0.9972298642457156,0.6389342144553608,-0.4559311936063856,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
53495,0,1,2,2,4,0,1.0,3.0,1.4138814930100732,0.10809041272616081,-1.0359985349597511,-0.7158010794920522,0.032224466804958295,2.370338428941353,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
53496,0,3,5,3,3,0,1.0,5.0,1.054766271092865,1.5233905413638145,0.043344208568078815,2.3799155527982445,-0.47593849656752835,0.07534083237806653,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
53497,0,1,4,4,9,0,4.0,5.0,1.8927017888996842,0.10809041272616081,-0.19650973443810563,-0.007520171406307136,1.1963705699668055,1.0614662608694818,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
53498,0,3,5,3,2,1,3.0,3.0,0.21683075328604556,1.5233905413638145,0.16327118007117103,-0.03806749238676617,-0.19722031881180604,0.7149403219622554,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1
53499,0,1,4,2,6,0,1.0,2.0,-0.8605149124655793,1.5233905413638145,2.3219566671268312,0.9727716290299276,2.032525103233972,-0.5504382678538111,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
