CustomerID,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Tenure_zscore,Male,Computer,Mobile Phone,Phone,CC,COD,Cash on Delivery,Credit Card,Debit Card,E wallet,UPI,Divorced,Married,Single
52687,0,0.06557377049180327,1,0.17213114754098366,0.4,3,3,2,0,0.0,0.0,1.0,0.043478260869565216,0.4368442105910951,-0.7408098384931765,1,0,0,1,0,0,0,0,1,0,0,0,1,0
52688,0,0.11475409836065575,3,0.04098360655737705,0.6000000000000001,3,1,3,1,0.1333333333333334,0.0,1.0,0.0,0.6065725099233822,-0.38169461657596826,1,0,1,0,0,0,0,0,1,0,0,0,1,0
52689,0,0.16165147245422629,1,0.06557377049180327,0.4,3,5,4,0,0.20000000000000007,0.0,1.0,0.043478260869565216,0.3711498815348164,-0.0392495448420476,1,0,0,1,0,0,0,0,1,0,0,0,0,1
52690,0,0.1639344262295082,1,0.06557377049180327,0.6000000000000001,3,5,6,1,0.7333333333333333,0.0,1.0,0.08695652173913042,0.4395212160374165,-0.02257939465875997,1,0,0,1,0,0,0,1,0,0,0,0,1,0
52691,0,0.13114754098360654,1,0.13934426229508196,0.4,4,4,1,1,0.0,0.0,1.0,0.043478260869565216,0.4550293855195544,-0.2619895426035655,0,0,0,1,0,0,0,0,0,0,1,0,1,0
52692,0,0.29508196721311475,1,0.21311475409836067,0.6000000000000001,4,1,1,0,0.1333333333333334,0.0,3.0,0.17391304347826084,0.4894304440136619,0.935061197120462,0,0,1,0,0,0,0,0,1,0,0,0,1,0
52693,0,0.14754098360655735,2,0.024590163934426233,0.6000000000000001,4,1,2,0,0.6666666666666666,1.0,1.0,0.17391304347826084,0.4272746853749346,-0.14228446863116273,1,1,0,0,0,0,0,0,0,0,1,0,0,1
52694,0,0.21311475409836067,1,0.016393442622950817,0.6000000000000001,3,5,3,0,0.0,6.0,11.0,0.3478260869565217,0.8253484722606851,0.33653582725844833,1,0,1,0,0,0,0,0,1,0,0,0,1,0
52695,0,0.0,1,0.016393442622950817,0.5387250237868696,4,3,2,1,0.1333333333333334,0.0,1.0,0.0,0.39795070617557465,-1.2196301343827876,0,0,0,1,0,0,0,0,1,0,0,0,1,0
52696,0,0.0,3,0.024590163934426233,0.4,1,3,1,0,0.20000000000000007,0.0,1.0,0.15217391304347827,0.5077079294747531,-1.2196301343827876,0,0,1,0,0,0,0,1,0,0,0,0,0,1
52697,0,0.3442622950819672,1,0.1885245901639344,0.4,3,1,4,0,0.0,2.0,4.0,0.15217391304347827,0.8361488045786024,1.2941764190376703,0,1,0,0,0,0,0,1,0,0,0,0,1,0
52698,0,0.278688524590164,1,0.016393442622950817,0.6000000000000001,1,5,3,0,0.2666666666666667,1.0,2.0,0.043478260869565216,0.462568079017816,0.8153561231480594,1,0,1,0,0,0,0,0,1,0,0,0,1,0
52699,1,0.16165147245422629,1,0.13934426229508196,0.4,5,5,2,1,0.7999999999999999,0.0,3.0,0.0,0.3786885750330779,-0.0392495448420476,1,1,0,0,0,1,0,0,0,0,0,0,1,0
52700,1,0.3114754098360656,1,0.08686392495025112,0.6000000000000001,3,1,2,0,0.33333333333333337,0.0,1.0,0.0,0.3873042247453768,1.054766271092865,1,0,0,1,0,0,0,0,1,0,0,0,0,1
52701,0,0.14754098360655735,3,0.14754098360655735,0.4,4,4,3,0,0.33333333333333337,1.0,1.0,0.06521739130434782,0.4771531431736361,-0.14228446863116273,1,0,1,0,0,0,0,0,0,1,0,0,1,0
52702,0,0.2295081967213115,3,0.07377049180327869,0.4,3,4,6,0,0.6666666666666666,0.0,1.0,0.08695652173913042,0.4428751653897043,0.4562409012308511,0,0,0,1,0,0,0,0,0,1,0,0,1,0
52703,0,0.2459016393442623,1,0.05737704918032786,0.4,3,5,10,0,0.1333333333333334,5.0,7.0,0.15217391304347827,0.7184221052955475,0.5759459752032539,1,0,1,0,0,0,0,1,0,0,0,0,1,0
52704,0,0.06557377049180327,3,0.09016393442622953,0.4,3,1,3,1,0.0,1.0,1.0,0.08695652173913042,0.5102618542108988,-0.7408098384931765,0,0,1,0,0,0,0,1,0,0,0,0,1,0
52705,0,0.11475409836065575,3,0.032786885245901634,0.6000000000000001,4,1,4,1,0.06666666666666676,0.0,1.0,0.021739130434782608,0.5570325240776639,-0.38169461657596826,0,0,1,0,0,0,0,1,0,0,0,0,1,0
52706,0,0.06557377049180327,1,0.04098360655737705,0.6000000000000001,1,3,9,0,0.06666666666666676,1.0,2.0,0.043478260869565216,0.4301055417089757,-0.7408098384931765,0,0,0,1,0,0,0,1,0,0,0,0,1,0
52707,0,0.0,1,0.08686392495025112,0.6000000000000001,1,1,1,0,0.4666666666666667,2.0,7.0,0.15217391304347827,0.385981107110988,-1.2196301343827876,1,1,0,0,0,0,0,0,0,0,1,0,1,0
52708,0,0.29508196721311475,1,0.016393442622950817,0.4,3,3,5,0,0.06666666666666676,0.0,1.0,0.06521739130434782,0.4738299639988922,0.935061197120462,1,1,0,0,0,0,0,1,0,0,0,0,0,1
52709,0,0.09836065573770493,3,0.09016393442622953,0.4,3,3,2,0,0.20000000000000007,0.0,1.0,0.19565217391304346,0.4765377396227576,-0.501399690548371,1,0,1,0,0,0,0,0,0,1,0,0,0,1
52710,0,0.016393442622950817,3,0.016393442622950817,0.4,4,1,2,1,0.06666666666666676,1.0,1.0,0.15217391304347827,0.5179851687744238,-1.0999250604103847,1,1,0,0,0,0,0,0,1,0,0,0,1,0
52711,1,0.0,3,0.20491803278688525,0.4,1,5,2,0,0.4,0.0,1.0,0.0,0.3412720391396658,-1.2196301343827876,1,1,0,0,0,0,1,0,0,0,0,0,0,1
52712,0,0.19672131147540986,3,0.18032786885245905,0.4,5,3,7,0,0.5333333333333333,0.0,1.0,0.043478260869565216,0.4841995138311948,0.2168307532860456,0,1,0,0,0,0,0,0,1,0,0,0,1,0
52713,0,0.16165147245422629,1,0.024590163934426233,0.4,3,4,2,0,0.0,0.0,1.0,0.043478260869565216,0.37619619065202,-0.0392495448420476,1,0,0,1,0,1,0,0,0,0,0,0,1,0
52714,0,0.11475409836065575,1,0.1885245901639344,0.4,4,1,2,1,0.2666666666666667,3.0,6.0,0.2391304347826087,0.484537985784178,-0.38169461657596826,1,1,0,0,0,0,0,0,0,0,1,0,1,0
52715,1,0.0,3,0.11475409836065575,0.4,3,3,4,1,0.0,0.0,2.0,0.043478260869565216,0.6109111049570756,-1.2196301343827876,0,0,1,0,0,0,0,0,0,1,0,0,0,1
52716,0,0.3278688524590164,1,0.12295081967213115,0.6000000000000001,3,4,9,0,0.4666666666666667,0.0,1.0,0.15217391304347827,0.4759223360718791,1.1744713450652675,1,1,0,0,0,1,0,0,0,0,0,0,1,0
52717,0,0.4754098360655738,3,0.09836065573770493,0.4,4,5,5,0,0.33333333333333337,0.0,1.0,0.0,0.4732453306255578,2.251817010816892,0,0,1,0,0,0,0,0,0,1,0,0,1,0
52718,0,0.19672131147540986,1,0.0819672131147541,0.4,3,5,2,0,0.9333333333333336,0.0,7.0,0.19565217391304346,0.4661989599679989,0.2168307532860456,1,0,1,0,0,0,0,1,0,0,0,0,1,0
52719,0,0.1751252965542494,1,0.07377049180327869,0.4,4,4,2,1,0.33333333333333337,1.0,1.0,0.15217391304347827,0.3733345641404351,0.05913644690360146,0,1,0,0,1,0,0,0,0,0,0,0,1,0
52720,0,0.9836065573770492,3,0.18032786885245905,0.6000000000000001,3,1,5,1,0.1333333333333334,1.0,1.0,0.0,0.8577186990368934,5.9626743039613785,0,0,1,0,0,0,0,0,1,0,0,0,1,0
52721,1,0.0,1,0.08686392495025112,0.4,1,3,4,1,0.20000000000000007,0.0,1.0,0.06521739130434782,0.3825348472260685,-1.2196301343827876,0,1,0,0,0,0,0,0,1,0,0,0,0,1
52722,0,0.18032786885245905,1,0.0819672131147541,0.6000000000000001,3,1,3,0,0.5333333333333333,0.0,1.0,0.06521739130434782,0.4545062925013078,0.0971256793136428,1,0,0,1,0,0,0,0,1,0,0,0,1,0
52723,0,0.3606557377049181,1,0.024590163934426233,0.4,3,1,4,0,0.2666666666666667,2.0,4.0,0.06521739130434782,0.8972891473583803,1.4138814930100732,1,1,0,0,0,0,0,0,1,0,0,0,1,0
52724,0,0.2459016393442623,3,0.10655737704918032,0.6000000000000001,3,1,4,1,0.06666666666666676,1.0,1.0,0.0,0.4642296686051878,0.5759459752032539,1,0,1,0,0,0,0,0,0,1,0,0,1,0
52725,1,0.0,2,0.1885245901639344,0.581783194355356,4,4,2,0,0.06666666666666676,1.0,1.0,0.0,0.3957967937474999,-1.2196301343827876,0,1,0,0,0,0,0,0,0,0,1,0,1,0
52726,0,0.13114754098360654,3,0.1557377049180328,0.6000000000000001,3,5,1,0,0.33333333333333337,1.0,1.0,0.08695652173913042,0.4788147327610081,-0.2619895426035655,1,0,1,0,0,0,0,1,0,0,0,0,1,0
52727,0,0.16165147245422629,1,0.13934426229508196,0.4,3,3,2,0,0.20000000000000007,0.0,1.0,0.08695652173913042,0.37367303609341823,-0.0392495448420476,1,1,0,0,1,0,0,0,0,0,0,0,0,1
52728,0,0.06557377049180327,1,0.032786885245901634,0.581783194355356,3,5,2,1,0.1333333333333334,2.0,2.0,0.06521739130434782,0.4020123696113727,-0.7408098384931765,1,1,0,0,1,0,0,0,0,0,0,0,1,0
52729,0,0.14754098360655735,1,0.0819672131147541,0.581783194355356,1,4,2,0,0.7333333333333333,1.0,1.0,0.043478260869565216,0.3941659743376719,-0.14228446863116273,1,1,0,0,0,0,0,0,1,0,0,0,1,0
52730,0,0.11475409836065575,3,0.016393442622950817,0.4,3,1,2,0,0.6666666666666666,2.0,2.0,0.021739130434782608,0.611957290993569,-0.38169461657596826,1,0,1,0,0,0,0,0,0,1,0,0,0,1
52731,0,0.11475409836065575,3,0.11475409836065575,0.4,3,3,2,0,0.4666666666666667,0.0,1.0,0.021739130434782608,0.5731868672882242,-0.38169461657596826,1,0,1,0,0,0,0,1,0,0,0,0,1,0
52732,0,0.0,1,0.016393442622950817,0.5387250237868696,3,5,1,0,0.1333333333333334,7.0,7.0,0.13043478260869565,0.3959198744576756,-1.2196301343827876,1,0,0,1,1,0,0,0,0,0,0,0,0,1
52733,0,0.032786885245901634,1,0.016393442622950817,0.4,3,5,1,0,0.06666666666666676,0.0,1.0,0.043478260869565216,0.4730299393827502,-0.980219986437982,1,0,1,0,0,0,0,0,1,0,0,0,1,0
52734,0,0.0819672131147541,1,0.13114754098360654,0.4,3,1,6,0,0.4666666666666667,0.0,1.0,0.043478260869565216,0.5128465491245884,-0.6211047645207738,0,1,0,0,0,0,0,1,0,0,0,0,1,0
52735,0,0.06557377049180327,1,0.016393442622950817,0.4,5,5,2,0,0.6666666666666666,6.0,8.0,0.15217391304347827,0.4616449736914982,-0.7408098384931765,1,1,0,0,0,0,0,0,1,0,0,0,1,0
52736,1,0.0,1,0.08686392495025112,0.4,4,1,6,0,0.06666666666666676,1.0,1.0,0.06521739130434782,0.38053478568571336,-1.2196301343827876,1,0,0,1,0,1,0,0,0,0,0,0,1,0
52737,0,0.18032786885245905,3,0.016393442622950817,0.5387250237868696,4,5,5,0,0.20000000000000007,1.0,1.0,0.0,0.3956429428597803,0.0971256793136428,1,0,0,1,0,0,0,0,1,0,0,0,0,1
52738,0,0.13114754098360654,3,0.06557377049180327,0.4,3,1,2,1,0.0,1.0,1.0,0.19565217391304346,0.4678297793778269,-0.2619895426035655,0,0,1,0,0,0,0,0,1,0,0,0,1,0
52739,0,0.0,3,0.0819672131147541,0.4,3,1,2,0,0.20000000000000007,1.0,1.0,0.15217391304347827,0.4340133542570541,-1.2196301343827876,1,0,0,1,0,0,0,0,0,1,0,0,0,1
52740,0,0.0819672131147541,1,0.049180327868852465,0.4,4,1,9,0,0.8666666666666668,1.0,1.0,0.0,0.6055263238868888,-0.6211047645207738,1,0,1,0,0,0,0,0,1,0,0,0,0,1
52741,1,0.0,3,0.2213114754098361,0.6000000000000001,3,1,2,1,0.0,0.0,1.0,0.17391304347826084,0.4805378627034677,-1.2196301343827876,1,1,0,0,0,0,0,0,0,1,0,0,1,0
52742,1,0.26229508196721313,3,0.20491803278688525,0.6000000000000001,3,5,7,1,0.1333333333333334,0.0,2.0,0.043478260869565216,0.6291885904181667,0.6956510491756566,1,0,1,0,0,0,0,0,1,0,0,0,0,1
52743,0,0.4426229508196722,1,0.0819672131147541,0.5387250237868696,3,3,4,0,0.0,1.0,2.0,0.06521739130434782,0.3968429797839933,2.0124068628720866,0,0,0,1,0,0,0,0,1,0,0,0,1,0
52744,0,0.09836065573770493,1,0.06557377049180327,0.4,3,3,2,0,0.6,0.0,2.0,0.17391304347826084,0.4913381950213853,-0.501399690548371,1,1,0,0,0,0,0,0,1,0,0,0,1,0
52745,0,0.26229508196721313,1,0.09836065573770493,0.2,3,3,2,0,0.4,1.0,1.0,0.19565217391304346,0.5387858087941166,0.6956510491756566,1,0,1,0,0,0,0,0,1,0,0,0,1,0
52746,0,0.18032786885245905,2,0.016393442622950817,0.581783194355356,3,4,1,1,0.0,0.0,1.0,0.043478260869565216,0.39973537647312224,0.0971256793136428,1,1,0,0,0,0,0,0,0,0,1,0,1,0
52747,0,0.459016393442623,2,0.2213114754098361,0.6000000000000001,1,4,5,1,0.30630279402209226,1.0,1.0,0.08695652173913042,0.9119049816917444,2.1321119368444896,1,0,1,0,0,0,0,0,0,0,1,0,1,0
52748,0,0.06557377049180327,1,0.024590163934426233,0.4,5,1,2,1,0.0,0.0,1.0,0.0,0.342441305886335,-0.7408098384931765,0,0,1,0,0,0,0,1,0,0,0,0,1,0
52749,0,0.19672131147540986,3,0.13114754098360654,0.6000000000000001,3,5,1,0,0.06666666666666676,4.0,5.0,0.21739130434782608,0.7182067140527401,0.2168307532860456,1,0,1,0,0,0,0,0,0,1,0,0,0,1
52750,0,0.2459016393442623,1,0.19672131147540986,0.4,4,3,2,0,0.06666666666666676,3.0,3.0,0.15217391304347827,0.4409981845595249,0.5759459752032539,1,1,0,0,0,0,0,0,1,0,0,0,0,1
52751,0,0.06557377049180327,1,0.09016393442622953,0.4,3,3,5,0,0.6,3.0,4.0,0.09583018664365088,0.6471276039262747,-0.7408098384931765,0,1,0,0,0,0,0,1,0,0,0,0,1,0
52752,0,0.4426229508196722,1,0.09016393442622953,0.6000000000000001,3,5,7,1,0.5333333333333333,0.0,1.0,0.08695652173913042,0.4443213637342687,2.0124068628720866,0,0,0,1,0,0,0,1,0,0,0,0,0,1
52753,0,0.0,1,0.016393442622950817,0.4,4,3,2,0,0.06666666666666676,1.0,1.0,0.043478260869565216,0.4497676851595433,-1.2196301343827876,1,0,0,1,0,0,0,0,1,0,0,0,0,1
52754,0,0.0,1,0.08686392495025112,0.6000000000000001,3,1,2,0,0.1333333333333334,1.0,1.0,0.08695652173913042,0.3891504353980122,-1.2196301343827876,1,0,0,1,0,0,0,0,0,0,1,0,0,1
52755,0,0.21311475409836067,1,0.09836065573770493,0.6000000000000001,3,3,2,0,0.0,7.0,9.0,0.08695652173913042,0.5022616080494784,0.33653582725844833,0,1,0,0,0,1,0,0,0,0,0,0,1,0
52756,0,0.21311475409836067,3,0.024590163934426233,0.6000000000000001,3,4,4,0,0.20000000000000007,1.0,5.0,0.21739130434782608,0.4823840733561033,0.33653582725844833,0,0,1,0,0,0,0,0,0,1,0,0,1,0
52757,0,0.1751252965542494,2,0.024590163934426233,0.4,3,4,5,0,0.20000000000000007,0.0,1.0,0.043478260869565216,0.37499615372780704,0.05913644690360146,0,0,0,1,0,0,0,0,0,0,1,0,1,0
52758,0,0.049180327868852465,1,0.016393442622950817,0.6000000000000001,3,4,2,0,0.1333333333333334,1.0,1.0,0.15217391304347827,0.423028400873873,-0.8605149124655793,1,0,0,1,0,0,0,1,0,0,0,0,1,0
52759,0,0.0,1,0.024590163934426233,0.4,3,3,7,1,0.5333333333333333,0.0,1.0,0.043478260869565216,0.43007477153143175,-1.2196301343827876,1,0,0,1,0,0,0,0,0,0,1,0,1,0
52760,0,0.3278688524590164,1,0.21311475409836067,0.4,3,3,3,0,0.7999999999999999,9.0,12.0,0.2391304347826087,0.5733407181759439,1.1744713450652675,1,0,1,0,0,0,0,1,0,0,0,0,0,1
52761,0,0.16165147245422629,1,0.016393442622950817,0.4,4,3,2,0,0.06666666666666676,0.0,1.0,0.0,0.3694882919474445,-0.0392495448420476,1,1,0,0,1,0,0,0,0,0,0,0,1,0
52762,0,0.18032786885245905,3,0.016393442622950817,0.4,3,4,1,0,0.2666666666666667,1.0,5.0,0.17391304347826084,0.4443213637342687,0.0971256793136428,1,0,0,1,0,0,0,0,1,0,0,0,1,0
52763,0,0.06557377049180327,3,0.024590163934426233,0.5387250237868696,3,3,1,0,0.5333333333333333,0.0,1.0,0.043478260869565216,0.4020739099664604,-0.7408098384931765,1,0,0,1,0,0,0,0,1,0,0,0,1,0
52764,0,0.18032786885245905,1,0.05737704918032786,0.6000000000000001,4,3,3,0,0.0,2.0,7.0,0.15217391304347827,0.4714298901504662,0.0971256793136428,1,1,0,0,0,0,0,0,1,0,0,0,1,0
52765,0,0.2459016393442623,1,0.1557377049180328,0.4,3,5,7,1,0.4,1.0,1.0,0.043478260869565216,0.4741684359518754,0.5759459752032539,1,0,1,0,0,0,0,0,1,0,0,0,1,0
52766,0,0.2295081967213115,1,0.016393442622950817,0.5387250237868696,3,1,4,0,0.7333333333333333,0.0,1.0,0.0,0.39330440936644206,0.4562409012308511,1,0,0,1,0,0,0,0,1,0,0,0,1,0
52767,0,0.3278688524590164,1,0.016393442622950817,0.6000000000000001,3,4,1,0,0.4666666666666667,0.0,5.0,0.09818983224922972,0.6756207883319486,1.1744713450652675,0,1,0,0,0,0,0,1,0,0,0,0,1,0
52768,0,0.13114754098360654,1,0.09836065573770493,0.4,3,3,8,1,0.0,2.0,2.0,0.043478260869565216,0.3895504477060832,-0.2619895426035655,1,0,0,1,1,0,0,0,0,0,0,0,1,0
52769,0,0.0,1,0.016393442622950817,0.6000000000000001,3,3,1,0,0.06666666666666676,1.0,1.0,0.043478260869565216,0.4115511246499892,-1.2196301343827876,1,0,0,1,0,0,0,0,1,0,0,0,0,1
52770,0,0.13114754098360654,1,0.0819672131147541,0.4,3,3,2,0,0.5333333333333333,0.0,1.0,0.17391304347826084,0.464568140558171,-0.2619895426035655,1,0,1,0,0,0,0,1,0,0,0,0,0,1
52771,0,0.09836065573770493,1,0.13114754098360654,0.6000000000000001,3,1,1,1,0.1333333333333334,6.0,8.0,0.021739130434782608,0.4577987014985076,-0.501399690548371,0,0,0,1,0,0,0,1,0,0,0,0,1,0
52772,0,0.0819672131147541,1,0.24590163934426235,0.5387250237868696,4,4,2,0,0.1333333333333334,0.0,4.0,0.021739130434782608,0.3949967691313579,-0.6211047645207738,0,0,0,1,0,0,0,0,1,0,0,0,0,1
52773,0,0.21311475409836067,1,0.08686392495025112,0.4,3,1,9,0,0.5333333333333333,1.0,1.0,0.0,0.3817348226099264,0.33653582725844833,1,0,0,1,0,0,0,0,1,0,0,0,1,0
52774,0,0.16165147245422629,3,0.016393442622950817,0.6000000000000001,4,4,1,0,0.20000000000000007,2.0,2.0,0.043478260869565216,0.3775193082864088,-0.0392495448420476,1,0,0,1,1,0,0,0,0,0,0,0,1,0
52775,0,0.19672131147540986,1,0.20491803278688525,0.4,3,1,8,0,0.1333333333333334,0.0,1.0,0.15217391304347827,0.4341056647896859,0.2168307532860456,1,0,0,1,0,0,0,0,1,0,0,0,0,1
52776,0,0.18032786885245905,1,0.09016393442622953,0.6000000000000001,5,3,4,0,0.06666666666666676,0.0,1.0,0.2391304347826087,0.7140527400843103,0.0971256793136428,0,0,1,0,0,0,0,1,0,0,0,0,1,0
52777,0,0.0819672131147541,3,0.016393442622950817,0.4,3,1,2,0,0.5333333333333333,0.0,5.0,0.15217391304347827,0.6283885658020246,-0.6211047645207738,0,0,1,0,0,0,0,0,0,1,0,0,1,0
52778,0,0.1639344262295082,1,0.09016393442622953,0.4,1,1,2,1,0.9333333333333336,5.0,7.0,0.17391304347826084,0.7306070956029416,-0.02257939465875997,0,0,1,0,0,0,0,0,1,0,0,0,1,0
52779,0,0.0,3,0.07377049180327869,0.4,3,3,1,1,0.7333333333333333,0.0,1.0,0.08695652173913042,0.4586910366472814,-1.2196301343827876,0,0,0,1,0,0,0,0,0,0,1,0,1,0
52780,0,0.4098360655737705,3,0.24590163934426235,0.4,3,1,3,0,0.2666666666666667,1.0,1.0,0.0,0.4148435336471891,1.7729967149272814,1,1,0,0,0,0,0,0,1,0,0,0,1,0
52781,0,0.278688524590164,1,0.08686392495025112,0.4,3,1,7,1,0.06666666666666676,1.0,1.0,0.043478260869565216,0.38265792793624415,0.8153561231480594,1,0,0,1,1,0,0,0,0,0,0,0,0,1
52782,0,0.0,3,0.08868025490100696,0.4,3,5,2,1,0.0,1.0,1.0,0.043478260869565216,0.3809347979937844,-1.2196301343827876,1,0,0,1,1,0,0,0,0,0,0,0,0,1
52783,0,0.19672131147540986,1,0.0819672131147541,0.4,3,1,3,0,0.33429342934293416,1.0,1.0,0.06521739130434782,0.9055970952952398,0.2168307532860456,1,1,0,0,0,0,0,0,1,0,0,0,0,1
52784,1,0.16165147245422629,3,0.0819672131147541,0.4,3,5,2,0,0.5333333333333333,1.0,1.0,0.0,0.3627803932428689,-0.0392495448420476,1,1,0,0,0,0,0,0,0,1,0,0,1,0
52785,0,0.14754098360655735,3,0.032786885245901634,0.6000000000000001,4,1,1,0,0.5333333333333333,0.0,3.0,0.08695652173913042,0.5429090125850026,-0.14228446863116273,0,0,1,0,0,0,0,1,0,0,0,0,1,0
52786,0,0.14754098360655735,1,0.04098360655737705,0.6000000000000001,3,4,8,0,0.1333333333333334,0.0,1.0,0.043478260869565216,0.4655835564171205,-0.14228446863116273,0,1,0,0,0,0,0,0,1,0,0,0,1,0
52787,0,0.4754098360655738,1,0.016393442622950817,0.4,3,3,2,0,0.6666666666666666,0.0,1.0,0.19565217391304346,0.5017385150312317,2.251817010816892,1,1,0,0,0,0,0,0,1,0,0,0,1,0
52788,1,0.0,1,0.016393442622950817,0.4,3,1,10,1,0.20000000000000007,2.0,2.0,0.043478260869565216,0.4549986153420105,-1.2196301343827876,1,0,0,1,0,0,0,1,0,0,0,0,1,0
52789,0,0.2459016393442623,1,0.024590163934426233,0.4,3,3,6,0,0.0,2.0,4.0,0.3043478260869565,0.8886427274685375,0.5759459752032539,1,0,1,0,0,0,0,0,1,0,0,0,1,0
52790,1,0.3114754098360656,1,0.08686392495025112,0.6000000000000001,3,3,9,0,0.0,6.0,9.0,0.17391304347826084,0.3796732207144835,1.054766271092865,1,0,0,1,0,1,0,0,0,0,0,0,1,0
52791,0,0.2295081967213115,1,0.2377049180327869,0.4,4,4,1,0,0.7999999999999999,1.0,2.0,0.21739130434782608,0.7252530847102987,0.4562409012308511,0,0,1,0,0,0,0,0,1,0,0,0,1,0
52792,0,0.11475409836065575,3,0.2377049180327869,0.6000000000000001,4,3,2,0,0.6666666666666666,1.0,1.0,0.15217391304347827,0.514231207114065,-0.38169461657596826,0,0,1,0,0,0,0,0,0,1,0,0,1,0
52793,0,0.14754098360655735,3,0.13114754098360654,0.4,5,1,2,0,0.8666666666666668,5.0,11.0,0.2391304347826087,0.4740453552416997,-0.14228446863116273,1,1,0,0,0,0,0,0,0,1,0,0,1,0
52794,0,0.2295081967213115,3,0.032786885245901634,0.4,4,4,3,0,0.0,1.0,1.0,0.08695652173913042,0.5827256223268408,0.4562409012308511,1,0,1,0,0,0,0,0,1,0,0,0,1,0
52795,0,0.0819672131147541,1,0.08686392495025112,0.6000000000000001,3,5,2,0,0.20000000000000007,0.0,1.0,0.043478260869565216,0.382750238468876,-0.6211047645207738,1,0,0,1,0,1,0,0,0,0,0,0,0,1
52796,0,0.13114754098360654,2,0.2213114754098361,0.4,3,1,2,1,0.33333333333333337,1.0,1.0,0.15217391304347827,0.5796178343949044,-0.2619895426035655,0,0,1,0,0,0,0,0,1,0,0,0,0,1
52797,0,0.18032786885245905,3,0.09016393442622953,0.6000000000000001,3,1,2,0,0.0,0.0,1.0,0.19565217391304346,0.4721068340564325,0.0971256793136428,0,0,1,0,0,0,0,0,1,0,0,0,1,0
52798,1,0.21311475409836067,3,0.016393442622950817,0.6000000000000001,3,3,8,0,0.06666666666666676,1.0,1.0,0.021739130434782608,0.5147235299547678,0.33653582725844833,1,1,0,0,0,0,0,0,1,0,0,0,1,0
52799,0,0.14754098360655735,3,0.09836065573770493,0.6000000000000001,4,1,5,0,0.1333333333333334,1.0,1.0,0.0,0.5123849964614295,-0.14228446863116273,0,0,1,0,0,0,0,0,0,1,0,0,1,0
52800,0,0.29508196721311475,3,0.17213114754098366,0.4,3,3,9,0,0.2666666666666667,0.0,1.0,0.021739130434782608,0.4569371365272778,0.935061197120462,0,0,0,1,0,0,0,0,1,0,0,0,0,1
52801,0,0.21311475409836067,1,0.024590163934426233,0.5387250237868696,4,3,3,0,0.20000000000000007,0.0,2.0,0.043478260869565216,0.39413520416012804,0.33653582725844833,1,0,0,1,0,0,0,0,1,0,0,0,0,1
52802,0,0.13114754098360654,1,0.1557377049180328,0.6000000000000001,3,3,2,1,0.20000000000000007,0.0,1.0,0.043478260869565216,0.4827533154866303,-0.2619895426035655,1,1,0,0,0,0,0,0,1,0,0,0,1,0
52803,0,0.1751252965542494,1,0.024590163934426233,0.6000000000000001,3,3,3,0,0.20000000000000007,0.0,1.0,0.043478260869565216,0.369272900704637,0.05913644690360146,0,0,1,0,1,0,0,0,0,0,0,0,1,0
52804,0,0.13114754098360654,1,0.016393442622950817,0.5387250237868696,5,1,2,0,0.06666666666666676,1.0,1.0,0.021739130434782608,0.39930459398750734,-0.2619895426035655,0,0,0,1,0,0,0,0,1,0,0,0,1,0
52805,0,0.032786885245901634,1,0.11475409836065575,0.4,4,4,5,1,0.1333333333333334,0.0,1.0,0.06521739130434782,0.4315517400535401,-0.980219986437982,1,0,0,1,0,0,0,0,0,0,1,0,1,0
52806,0,0.032786885245901634,1,0.2377049180327869,0.6000000000000001,4,5,2,0,0.20000000000000007,0.0,1.0,0.08695652173913042,0.4241668974429982,-0.980219986437982,0,0,0,1,0,0,0,1,0,0,0,0,0,1
52807,1,0.21311475409836067,3,0.2377049180327869,0.4,4,5,5,1,0.1333333333333334,2.0,2.0,0.0,0.641681282501,0.33653582725844833,1,0,1,0,0,0,0,0,0,1,0,0,1,0
52808,0,0.19672131147540986,3,0.20491803278688525,0.4,4,1,1,0,0.0,3.0,9.0,0.09777645423863413,0.6778977814701991,0.2168307532860456,0,0,1,0,0,0,0,0,0,1,0,0,1,0
52809,0,0.06557377049180327,1,0.049180327868852465,0.6000000000000001,3,5,1,0,0.5333333333333333,1.0,1.0,0.15217391304347827,0.6134342595156774,-0.7408098384931765,1,1,0,0,0,0,0,1,0,0,0,0,0,1
52810,0,0.0,3,0.049180327868852465,0.5387250237868696,4,3,1,0,0.4666666666666667,1.0,1.0,0.0,0.3989661220345241,-1.2196301343827876,0,0,0,1,0,0,0,0,0,0,1,0,0,1
52811,0,0.14754098360655735,1,0.08686392495025112,0.4,1,1,5,0,0.4,0.0,1.0,0.06521739130434782,0.386811901904674,-0.14228446863116273,1,1,0,0,1,0,0,0,0,0,0,0,1,0
52812,0,0.19672131147540986,1,0.05737704918032786,0.4,4,5,5,0,0.2666666666666667,0.0,1.0,0.15217391304347827,0.6151266192805932,0.2168307532860456,1,0,1,0,0,0,0,1,0,0,0,0,1,0
